pid	ppid	pgid	rss	command
87125	83104	83104	83648	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=687 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=900875034436 --shared-files --metrics-shmem-handle=1752395122,r,12380745132253308047,4339030551971176013,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709630059621757 --seatbelt-client=215
88721	1	88721	21040	/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
88982	1	88982	32912	/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
89139	1	89139	20512	/usr/libexec/knowledge-agent
89205	1	89205	16960	/usr/libexec/coreduetd
89354	1	89354	23728	/usr/libexec/searchpartyuseragent
89434	1	89434	4944	/System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar -daemon
89462	1	89462	8272	/System/Library/PrivateFrameworks/CoreADI.framework/adid
90125	1	90125	10128	/System/Library/PrivateFrameworks/MediaAnalysisAccess.framework/Versions/A/XPCServices/mediaanalysisd-access.xpc/Contents/MacOS/mediaanalysisd-access
90361	1	90361	18112	/usr/libexec/remindd
90419	1	90419	11696	/System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
91053	1	91053	10720	/System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
91593	1	91593	10416	/usr/libexec/replayd
91830	1	91830	8928	/usr/libexec/appleaccountd
92111	1	92111	18800	/usr/libexec/transparencyd
92115	1	92115	9952	/System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter -L
92135	1	92135	7392	/usr/libexec/filevaultd
92221	1	92221	13232	/usr/libexec/pkd
92324	1	92324	7552	/usr/libexec/ciphermld
93227	1	93227	10608	cloudphotod
93327	1	93327	24832	/usr/libexec/textunderstandingd
93972	1	93972	3680	/usr/libexec/betaenrollmentagent
94001	1	94001	2656	/usr/libexec/betaenrollmentd
94142	1	94142	8112	/System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
95288	1	95288	6064	/usr/libexec/dmd
95363	1	95363	5520	/System/Library/Frameworks/ManagedSettings.framework/Versions/A/ManagedSettingsAgent
95968	1	95968	6960	/System/Library/CoreServices/TimeMachine/backupd-helper -launchd
96027	1	96027	7488	/usr/libexec/bluetoothuserd
96121	1	96121	81712	/Applications/Ghostty.app/Contents/MacOS/ghostty
96931	1	96931	15984	/usr/libexec/mlhostd
96966	1	96966	2512	/usr/libexec/seputil --daemonize-reseed
97084	1	97084	15152	/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
97592	1	97592	215328	/Applications/App Tamer.app/Contents/MacOS/App Tamer
97980	1	97980	44224	/Applications/App Tamer.app/Contents/Resources/SpotlightAggregator.app/Contents/MacOS/SpotlightAggregator
98372	1	98372	3760	/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceUSBPD.xpc/Contents/MacOS/UARPUpdaterServiceUSBPD
98563	1	98563	17488	/Applications/Parcel.app/Contents/PlugIns/Parcel Widget Extension.appex/Contents/MacOS/Parcel Widget Extension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5tci1icmlnaHRzaWRlLm15UGFyY2VsLlBhcmNlbFdpZGdldCIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlLCJ0eXBlIjoxfQ==
98955	1	98955	2560	/System/Library/PrivateFrameworks/FindMyDevice.framework/XPCServices/FindMyDeviceSharedConfigurationXPCService.xpc/Contents/MacOS/FindMyDeviceSharedConfigurationXPCService
99002	1	99002	7568	/System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
99682	1	99682	42208	/Library/PrivilegedHelperTools/com.stclairsoft.AppTamer.Helper
99888	1	99888	9904	/System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
99902	1	99902	5008	/System/Library/PrivateFrameworks/TelephonyUtilities.framework/XPCServices/com.apple.FaceTime.FTConversationService.xpc/Contents/MacOS/com.apple.FaceTime.FTConversationService
18586	18561	18586	1984	-zsh
19076	18586	19076	1872	tmux new-session -A -s main
8827	24826	8827	1472	-zsh
44805	8827	44805	565216	claude --remote-control vitaliks:Eyas:Eyas: Linear
57747	44805	44805	35440	node /Users/pleasedodisturb/Projects/claude-inject-idle-time//servers/time-server.js
11975	25056	11975	495456	claude --remote-control vitaliks:Projects:terminal-craft --continue
12068	11975	11975	8032	node /Users/pleasedodisturb/Projects/claude-inject-idle-time//servers/time-server.js
12070	11975	11975	6224	/opt/homebrew/bin/uv tool uvx --from mcp-memory-service memory server
12080	12070	11975	23648	/opt/homebrew/Cellar/python@3.14/3.14.5/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/pleasedodisturb/.cache/uv/archive-v0/9W073TI70hQRSbOj/bin/memory server
12861	12080	11975	4304	/opt/homebrew/Cellar/python@3.14/3.14.5/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python -c from multiprocessing.resource_tracker import main;main(16)
25056	24826	25056	704	-zsh
87020	24826	87020	704	-zsh
39396	24826	39396	1424	-zsh
47218	39396	47218	483360	claude --remote-control vitaliks:Eyas:Eyas: Linear --continue
57746	47218	47218	35440	node /Users/pleasedodisturb/Projects/claude-inject-idle-time//servers/time-server.js
96123	96121	96123	7152	/usr/bin/login -flp pleasedodisturb /bin/bash --noprofile --norc -c exec -l /bin/zsh
96125	96123	96125	704	-/bin/zsh
96825	96125	96825	864	tmux new-session -A -s main
41562	41558	41562	704	/opt/homebrew/bin/tmux new -As main
188	98448	98358	4416	/Users/pleasedodisturb/.cache/uv/archive-v0/3Yvu-LYtO7ZT8rLN/bin/python -c from multiprocessing.resource_tracker import main;main(16)
43916	98358	98358	29328	node /opt/homebrew/bin/playwright-mcp
43917	98358	98358	22064	/opt/homebrew/Cellar/python@3.14/3.14.5/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/pleasedodisturb/.local/bin/browser-use --mcp
43927	98358	98358	33520	chrome-devtools-mcp
44028	98358	98358	5952	lightpanda mcp
44124	98358	98358	31280	node /opt/homebrew/bin/obscura-mcp
44166	98358	98358	29376	node /opt/homebrew/bin/firecrawl-mcp
44167	44124	98358	4400	/opt/homebrew/lib/node_modules/obscura-mcp/bin/obscura serve
44206	98358	98358	6624	/opt/homebrew/Cellar/python@3.14/3.14.5/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/pleasedodisturb/.local/bin/cloakbrowsermcp
80604	24826	80604	720	-zsh
82149	98358	98358	3168	caffeinate -i -t 300
98358	80604	98358	1307872	claude --name web-agent-comparison:agents --remote-control web-agent-comparison:agents --resume
98434	98358	98358	8240	node /Users/pleasedodisturb/Projects/claude-inject-idle-time//servers/time-server.js
98437	98358	98358	6384	/opt/homebrew/bin/uv tool uvx --from mcp-memory-service memory server
98448	98437	98358	22960	/Users/pleasedodisturb/.cache/uv/archive-v0/3Yvu-LYtO7ZT8rLN/bin/python /Users/pleasedodisturb/.cache/uv/archive-v0/3Yvu-LYtO7ZT8rLN/bin/memory server
