pid	ppid	pgid	rss	command
87125	83104	83104	83648	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=687 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=900875034436 --shared-files --metrics-shmem-handle=1752395122,r,12380745132253308047,4339030551971176013,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709630059621757 --seatbelt-client=215
87399	83104	83104	173888	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=752 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=901772962850 --shared-files --metrics-shmem-handle=1752395122,r,535794287311975721,12733206666460906429,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709690967341942 --seatbelt-client=219
87400	83104	83104	151888	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=753 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=901772969365 --shared-files --metrics-shmem-handle=1752395122,r,17298740710536692739,14762653847221814427,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709691904383791 --seatbelt-client=220
87458	83104	83104	129856	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=754 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=901773138061 --shared-files --metrics-shmem-handle=1752395122,r,16979025280279000877,17789878996411473554,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709692841425640 --seatbelt-client=220
88135	1	88135	24096	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
88136	1	88136	18784	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
88137	1	88137	24768	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
88721	1	88721	19744	/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
88982	1	88982	32016	/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
89139	1	89139	15968	/usr/libexec/knowledge-agent
89205	1	89205	21664	/usr/libexec/coreduetd
89354	1	89354	17680	/usr/libexec/searchpartyuseragent
89434	1	89434	4944	/System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar -daemon
89462	1	89462	6784	/System/Library/PrivateFrameworks/CoreADI.framework/adid
90125	1	90125	4176	/System/Library/PrivateFrameworks/MediaAnalysisAccess.framework/Versions/A/XPCServices/mediaanalysisd-access.xpc/Contents/MacOS/mediaanalysisd-access
90361	1	90361	13184	/usr/libexec/remindd
90419	1	90419	10432	/System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
91053	1	91053	9920	/System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
91593	1	91593	10224	/usr/libexec/replayd
91830	1	91830	8928	/usr/libexec/appleaccountd
91862	38958	38949	19264	/Users/pleasedodisturb/Projects/web-agent-comparison/.venv/bin/python -m bench.orphan_audit --snapshot-only results/2026-05-28/browser-use/.ps_after.tsv
91863	91862	38949	1840	ps -axo pid,ppid,pgid,rss,command
92111	1	92111	13392	/usr/libexec/transparencyd
92115	1	92115	10096	/System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter -L
92135	1	92135	7040	/usr/libexec/filevaultd
92221	1	92221	9936	/usr/libexec/pkd
92324	1	92324	5504	/usr/libexec/ciphermld
93227	1	93227	8432	cloudphotod
93327	1	93327	18528	/usr/libexec/textunderstandingd
93972	1	93972	3680	/usr/libexec/betaenrollmentagent
94001	1	94001	2656	/usr/libexec/betaenrollmentd
94142	1	94142	6576	/System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
95288	1	95288	7472	/usr/libexec/dmd
95363	1	95363	4320	/System/Library/Frameworks/ManagedSettings.framework/Versions/A/ManagedSettingsAgent
95968	1	95968	4336	/System/Library/CoreServices/TimeMachine/backupd-helper -launchd
96027	1	96027	7488	/usr/libexec/bluetoothuserd
96121	1	96121	74944	/Applications/Ghostty.app/Contents/MacOS/ghostty
96931	1	96931	15392	/usr/libexec/mlhostd
96966	1	96966	1680	/usr/libexec/seputil --daemonize-reseed
97084	1	97084	14848	/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
97592	1	97592	156096	/Applications/App Tamer.app/Contents/MacOS/App Tamer
97980	1	97980	45664	/Applications/App Tamer.app/Contents/Resources/SpotlightAggregator.app/Contents/MacOS/SpotlightAggregator
98372	1	98372	3760	/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceUSBPD.xpc/Contents/MacOS/UARPUpdaterServiceUSBPD
98563	1	98563	17488	/Applications/Parcel.app/Contents/PlugIns/Parcel Widget Extension.appex/Contents/MacOS/Parcel Widget Extension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5tci1icmlnaHRzaWRlLm15UGFyY2VsLlBhcmNlbFdpZGdldCIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlLCJ0eXBlIjoxfQ==
98955	1	98955	2560	/System/Library/PrivateFrameworks/FindMyDevice.framework/XPCServices/FindMyDeviceSharedConfigurationXPCService.xpc/Contents/MacOS/FindMyDeviceSharedConfigurationXPCService
99002	1	99002	7568	/System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
99682	1	99682	40768	/Library/PrivilegedHelperTools/com.stclairsoft.AppTamer.Helper
99888	1	99888	9840	/System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
99902	1	99902	5008	/System/Library/PrivateFrameworks/TelephonyUtilities.framework/XPCServices/com.apple.FaceTime.FTConversationService.xpc/Contents/MacOS/com.apple.FaceTime.FTConversationService
18586	18561	18586	1968	-zsh
19076	18586	19076	1440	tmux new-session -A -s main
8827	24826	8827	1472	-zsh
44805	8827	44805	477424	claude --remote-control vitaliks:Eyas:Eyas: Linear
57747	44805	44805	35376	node /Users/pleasedodisturb/Projects/claude-inject-idle-time//servers/time-server.js
11975	25056	11975	434768	claude --remote-control vitaliks:Projects:terminal-craft --continue
12068	11975	11975	7968	node /Users/pleasedodisturb/Projects/claude-inject-idle-time//servers/time-server.js
12070	11975	11975	5680	/opt/homebrew/bin/uv tool uvx --from mcp-memory-service memory server
12080	12070	11975	14736	/opt/homebrew/Cellar/python@3.14/3.14.5/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/pleasedodisturb/.cache/uv/archive-v0/9W073TI70hQRSbOj/bin/memory server
12861	12080	11975	4304	/opt/homebrew/Cellar/python@3.14/3.14.5/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python -c from multiprocessing.resource_tracker import main;main(16)
25056	24826	25056	704	-zsh
87020	24826	87020	704	-zsh
39396	24826	39396	1424	-zsh
47218	39396	47218	435584	claude --remote-control vitaliks:Eyas:Eyas: Linear --continue
57746	47218	47218	35408	node /Users/pleasedodisturb/Projects/claude-inject-idle-time//servers/time-server.js
96123	96121	96123	7152	/usr/bin/login -flp pleasedodisturb /bin/bash --noprofile --norc -c exec -l /bin/zsh
96125	96123	96125	704	-/bin/zsh
96825	96125	96825	864	tmux new-session -A -s main
41562	41558	41562	704	/opt/homebrew/bin/tmux new -As main
188	98448	98358	4416	/Users/pleasedodisturb/.cache/uv/archive-v0/3Yvu-LYtO7ZT8rLN/bin/python -c from multiprocessing.resource_tracker import main;main(16)
41758	98358	98358	1776	caffeinate -i -t 300
43916	98358	98358	29328	node /opt/homebrew/bin/playwright-mcp
43917	98358	98358	23312	/opt/homebrew/Cellar/python@3.14/3.14.5/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/pleasedodisturb/.local/bin/browser-use --mcp
43927	98358	98358	33520	chrome-devtools-mcp
44028	98358	98358	5952	lightpanda mcp
44124	98358	98358	39088	node /opt/homebrew/bin/obscura-mcp
44166	98358	98358	29376	node /opt/homebrew/bin/firecrawl-mcp
44206	98358	98358	6624	/opt/homebrew/Cellar/python@3.14/3.14.5/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/pleasedodisturb/.local/bin/cloakbrowsermcp
80604	24826	80604	720	-zsh
98358	80604	98358	1231008	claude --name web-agent-comparison:agents --remote-control web-agent-comparison:agents --resume
98434	98358	98358	8064	node /Users/pleasedodisturb/Projects/claude-inject-idle-time//servers/time-server.js
98437	98358	98358	5840	/opt/homebrew/bin/uv tool uvx --from mcp-memory-service memory server
98448	98437	98358	15040	/Users/pleasedodisturb/.cache/uv/archive-v0/3Yvu-LYtO7ZT8rLN/bin/python /Users/pleasedodisturb/.cache/uv/archive-v0/3Yvu-LYtO7ZT8rLN/bin/memory server
